"ID"	"symbol"
"Xe_026420"	"Xe_026420"
"Xe_026421"	"ELP4"
"Xe_026422"	"Xe_026422"
"Xe_026423"	"Xe_026423"
"Xe_026424"	"Xe_026424"
"Xe_026425"	"Xe_026425"
"Xe_026426"	"Hydra magnipapillata_52"
"Xe_026427"	"Xe_026427"
"Xe_026428"	"Inherit from meNOG: Hydra magnipapillata_25"
"Xe_026429"	"Xe_026429"
"Xe_026430"	"Xe_026430"
"Xe_026431"	"Xe_026431"
"Xe_026432"	"Xe_026432"
"Xe_026433"	"G2 M phase-specific E3 ubiquitin-protein ligase-like_26"
"Xe_026434"	"Xe_026434"
"Xe_026435"	"Xe_026435"
"Xe_026436"	"Xe_026436"
"Xe_026437"	"Retrotransposon protein_43"
"Xe_026438"	"Xe_026438"
"Xe_026439"	"Xe_026439"
"Xe_026440"	"Xe_026440"
"Xe_026441"	"Zinc finger protein_4.2"
"Xe_026442"	"Xe_026442"
"Xe_026443"	"Xe_026443"
"Xe_026444"	"BESS motif_13"
"Xe_026445"	"Xe_026445"
"Xe_026446"	"Pao retrotransposon peptidase_2"
"Xe_026447"	"Xe_026447"
"Xe_026448"	"Xe_026448"
"Xe_026449"	"Xe_026449"
"Xe_026450"	"Xe_026450"
"Xe_026451"	"Xe_026451"
"Xe_026452"	"Xe_026452"
"Xe_026453"	"Xe_026453"
"Xe_026454"	"Xe_026454"
"Xe_026455"	"transposon protein_11"
"Xe_026456"	"Xe_026456"
"Xe_026457"	"Xe_026457"
"Xe_026458"	"Xe_026458"
"Xe_026459"	"harbinger transposase derived 1_9"
"Xe_026460"	"Xe_026460"
"Xe_026461"	"Xe_026461"
"Xe_026462"	"WD domain, G-beta repeat_17"
"Xe_026463"	"Xe_026463"
"Xe_026464"	"Hydra magnipapillata_53"
"Xe_026465"	"ankyrin repeat_2"
"Xe_026466"	"Xe_026466"
"Xe_026467"	"Xe_026467"
"Xe_026468"	"Hydra magnipapillata_54"
"Xe_026469"	"PHD finger protein_11.2"
"Xe_026470"	"Xe_026470"
"Xe_026471"	"Xe_026471"
"Xe_026472"	"Xe_026472"
"Xe_026473"	"Xe_026473"
"Xe_026474"	"Integrase core domain_96"
"Xe_026475"	"Xe_026475"
"Xe_026476"	"Xe_026476"
"Xe_026477"	"Xe_026477"
"Xe_026478"	"Xe_026478"
"Xe_026479"	"Xe_026479"
"Xe_026480"	"Xe_026480"
"Xe_026481"	"Xe_026481"
"Xe_026482"	"Xe_026482"
"Xe_026483"	"Xe_026483"
"Xe_026484"	"Xe_026484"
"Xe_026485"	"Xe_026485"
"Xe_026486"	"Xe_026486"
"Xe_026487"	"harbinger transposase derived 1_10"
"Xe_026488"	"protein Hydra magnipapillata_97"
"Xe_026489"	"Xe_026489"
"Xe_026490"	"Xe_026490"
"Xe_026491"	"Xe_026491"
"Xe_026492"	"Xe_026492"
"Xe_026493"	"Xe_026493"
"Xe_026494"	"Xe_026494"
"Xe_026495"	"BMP5_3"
"Xe_026496"	"Xe_026496"
"Xe_026497"	"Xe_026497"
"Xe_026498"	"Xe_026498"
"Xe_026499"	"protein Hydra magnipapillata_98"
"Xe_026500"	"Xe_026500"
"Xe_026501"	"Xe_026501"
"Xe_029135"	"Xe_029135"
"Xe_026502"	"Xe_026502"
"Xe_026503"	"Xe_026503"
"Xe_026504"	"Xe_026504"
"Xe_026505"	"FG08007.1_4"
"Xe_026506"	"Xe_026506"
"Xe_026507"	"Xe_026507"
"Xe_026508"	"Xe_026508"
"Xe_026509"	"Xe_026509"
"Xe_026510"	"Xe_026510"
"Xe_026511"	"Xe_026511"
"Xe_026512"	"Xe_026512"
"Xe_026513"	"Xe_026513"
"Xe_026514"	"Xe_026514"
"Xe_026515"	"Xe_026515"
"Xe_026516"	"Xe_026516"
"Xe_026517"	"Xe_026517"
"Xe_026518"	"Xe_026518"
"Xe_026519"	"HECT-domain (ubiquitin-transferase)_27"
"Xe_026520"	"Xe_026520"
"Xe_026521"	"Xe_026521"
"Xe_026522"	"Xe_026522"
"Xe_026523"	"Xe_026523"
"Xe_029136"	"Hydra magnipapillata_64"
"Xe_026524"	"Xe_026524"
"Xe_026525"	"Xe_026525"
"Xe_026526"	"harbinger transposase derived 1_11"
"Xe_026527"	"Hydra magnipapillata_55"
"Xe_026528"	"Xe_026528"
"Xe_026529"	"Xe_026529"
"Xe_026530"	"Xe_026530L"
"Xe_026531"	"MYND finger"
"Xe_026532"	"Xe_026532"
"Xe_026533"	"Xe_026533"
"Xe_026534"	"Xe_026534"
"Xe_026535"	"Integrase core domain_97"
"Xe_026536"	"Xe_026536"
"Xe_026537"	"Xe_026537"
"Xe_026538"	"Xe_026538"
"Xe_026539"	"Xe_026539"
"Xe_026540"	"Xe_026540"
"Xe_026541"	"Xe_026541"
"Xe_026542"	"Xe_026542"
"Xe_026543"	"Xe_026543"
"Xe_026544"	"Xe_026544"
"Xe_026545"	"Xe_026545"
"Xe_026546"	"Xe_026546"
"Xe_026547"	"THAP10_52"
"Xe_026548"	"Xe_026548"
"Xe_026549"	"Xe_026549"
"Xe_026550"	"Xe_026550"
"Xe_026551"	"Xe_026551"
"Xe_026552"	"Xe_026552"
"Xe_026553"	"Xe_026553"
"Xe_026554"	"Xe_026554"
"Xe_026555"	"Xe_026555"
"Xe_026556"	"Xe_026556"
"Xe_026557"	"Glycosyl transferase family 8_6"
"Xe_026558"	"Xe_026558"
"Xe_026559"	"GALK2"
"Xe_026560"	"Myotubularin related protein_1"
"Xe_026561"	"Xe_026561"
"Xe_026562"	"Protein of unknown function, DUF288_2"
"Xe_026563"	"Myotubularin related protein"
"Xe_026564"	"Xe_026564"
"Xe_026565"	"AMT-1_3"
"Xe_026566"	"Xe_026566"
"Xe_026567"	"Xe_026567"
"Xe_026568"	"ABCA2_2"
"Xe_026569"	"Xe_026569"
"Xe_026570"	"Xe_026570"
"Xe_026571"	"Xe_026571"
"Xe_026572"	"Xe_026572"
"Xe_026573"	"Xe_026573"
"Xe_026574"	"Xe_026574"
"Xe_026575"	"Xe_026575"
"Xe_026576"	"Xe_026576"
"Xe_026577"	"Xe_026577"
"Xe_026578"	"USP24_3"
"Xe_026579"	"Xe_026579"
"Xe_026580"	"Xe_026580"
"Xe_026581"	"Xe_026581"
"Xe_026582"	"Xe_026582"
"Xe_029137"	"Xe_029137"
"Xe_026583"	"Xe_026583"
"Xe_026584"	"protein, partial Hydra magnipapillata_40"
"Xe_026585"	"Xe_026585"
"Xe_026586"	"Xe_026586"
"Xe_026587"	"Hydra magnipapillata_56"
"Xe_026588"	"Xe_026588"
"Xe_026589"	"Xe_026589"
"Xe_026590"	"Xe_026590"
"Xe_026591"	"Xe_026591"
"Xe_026592"	"Xe_026592"
"Xe_026593"	"Xe_026593"
"Xe_026594"	"Xe_026594"
"Xe_026595"	"USP24_4"
"Xe_026596"	"Xe_026596"
"Xe_026597"	"Xe_026597"
"Xe_026598"	"Xe_026598"
"Xe_026599"	"Xe_026599"
"Xe_026600"	"Xe_026600"
"Xe_026601"	"Xe_026601"
"Xe_026602"	"protein Hydra magnipapillata_5.2.3"
"Xe_026603"	"Xe_026603"
"Xe_026604"	"Xe_026604"
"Xe_026605"	"Xe_026605"
"Xe_026606"	"Integrase core domain_98"
"Xe_026607"	"Xe_026607"
"Xe_026608"	"Xe_026608"
"Xe_026609"	"Xe_026609"
"Xe_026610"	"Xe_026610"
"Xe_026611"	"Alcohol dehydrogenase transcription factor Myb/SANT-like_12"
"Xe_026613"	"KIAA0556_4"
"Xe_026612"	"ZnF_TTF_6"
"Xe_026614"	"ATIC_2"
"Xe_026615"	"YBEY_2"
"Xe_026616"	"Xe_026616"
"Xe_026617"	"Xe_026617"
"Xe_026618"	"Xe_026618"
"Xe_026619"	"glycine dehydrogenase_3"
"Xe_026620"	"Xe_026620"
"Xe_026621"	"Xe_026621"
"Xe_026622"	"Xe_026622"
"Xe_026623"	"Carcinoembryonic antigen-related cell adhesion molecule"
"Xe_026624"	"Xe_026624"
"Xe_026625"	"Xe_026625"
"Xe_026626"	"Xe_026626"
"Xe_026627"	"TRAF3_17"
"Xe_026628"	"Xe_026628"
"Xe_026629"	"TRAF3_18"
"Xe_026630"	"Xe_026630"
"Xe_026631"	"Xe_026631"
"Xe_026632"	"Xe_026632"
"Xe_026633"	"Xe_026633"
"Xe_026634"	"THAP10_53"
"Xe_029138"	"Xe_029138"
"Xe_026635"	"Xe_026635"
"Xe_026636"	"Xe_026636"
"Xe_026637"	"Xe_026637"
"Xe_026638"	"protein, partial Hydra magnipapillata_41"
"Xe_026639"	"CDC5L_3"
"Xe_029139"	"Xe_029139"
"Xe_026640"	"Xe_026640"
"Xe_026641"	"Tudor domain_9"
"Xe_026642"	"TDRD6"
"Xe_026643"	"Tudor domain_10"
"Xe_026644"	"protein Hydra magnipapillata_99"
"Xe_026645"	"Xe_026645"
"Xe_026646"	"PRDM9_6"
"Xe_026647"	"Xe_026647"
"Xe_026648"	"Xe_026648"
"Xe_026649"	"NUSAP1"
"Xe_026650"	"Xe_026650"
"Xe_026651"	"TRAK2_2"
"Xe_026652"	"Xe_026652"
"Xe_026653"	"Xe_026653"
"Xe_026654"	"Xe_026654"
"Xe_026655"	"Xe_026655"
"Xe_026656"	"Xe_026656"
"Xe_026657"	"Xe_026657"
"Xe_026658"	"TTC21B_9"
"Xe_026659"	"Dynein heavy chain, N-terminal region 2"
"Xe_026660"	"heavy chain_6"
"Xe_026661"	"transposon protein_12"
"Xe_026662"	"Xe_026662"
"Xe_026663"	"Xe_026663"
"Xe_026664"	"Xe_026664"
"Xe_026665"	"Xe_026665"
"Xe_026666"	"DDX3X_2"
"Xe_026667"	"Xe_026667"
"Xe_026668"	"Xe_026668"
"Xe_026669"	"Xe_026669"
"Xe_026670"	"SENP1_2"
"Xe_026671"	"MRPL55_3"
"Xe_026672"	"PRDM9_7"
"Xe_026673"	"Xe_026673"
"Xe_026674"	"Xe_026674"
"Xe_026675"	"LRP1B_1"
"Xe_026676"	"Xe_026676"
"Xe_026677"	"Xe_026677"
"Xe_026678"	"Xe_026678"
"Xe_026679"	"Xe_026679"
"Xe_026680"	"Xe_026680"
"Xe_026681"	"Xe_026681"
"Xe_026682"	"Xe_026682"
"Xe_026683"	"Xe_026683"
"Xe_026684"	"protein Hydra magnipapillata_100"
"Xe_026685"	"Xe_026685"
"Xe_026686"	"Xe_026686"
"Xe_026687"	"Xe_026687"
"Xe_026688"	"Xe_026688"
"Xe_026689"	"Xe_026689"
"Xe_026690"	"Xe_026690"
"Xe_026691"	"Xe_026691"
"Xe_026692"	"Xe_026692"
"Xe_026693"	"Xe_026693"
"Xe_026694"	"Xe_026694"
"Xe_026695"	"Xe_026695"
"Xe_026696"	"Xe_026696"
"Xe_026697"	"Xe_026697"
"Xe_026698"	"Xe_026698"
"Xe_026699"	"Xe_026699"
"Xe_026700"	"Xe_026700"
"Xe_026701"	"Xe_026701"
"Xe_026702"	"Xe_026702"
"Xe_026703"	"Xe_026703"
"Xe_026704"	"Xe_026704"
"Xe_026705"	"sterile alpha motif domain containing 3_5"
"Xe_026706"	"Xe_026706"
"Xe_026707"	"Xe_026707"
"Xe_026708"	"Xe_026708"
"Xe_026709"	"Retrotransposon protein_5.2"
"Xe_026710"	"Xe_026710"
"Xe_026711"	"Xe_026711"
"Xe_026712"	"Xe_026712"
"Xe_026713"	"Xe_026713"
"Xe_026714"	"Xe_026714"
"Xe_026715"	"Xe_026715"
"Xe_026716"	"Xe_026716"
"Xe_026717"	"Xe_026717"
"Xe_026718"	"Xe_026718"
"Xe_026719"	"Xe_026719"
"Xe_026720"	"Xe_026720"
"Xe_026721"	"Xe_026721"
"Xe_026722"	"Xe_026722"
"Xe_026723"	"Xe_026723"
"Xe_026724"	"Xe_026724"
"Xe_026725"	"Xe_026725"
"Xe_026726"	"Xe_026726"
"Xe_026727"	"hATC_5"
"Xe_026728"	"Integrase core domain_99"
"Xe_026729"	"Xe_026729"
"Xe_026730"	"Xe_026730"
"Xe_026731"	"Xe_026731"
"Xe_026732"	"Xe_026732"
"Xe_026733"	"Xe_026733"
"Xe_026734"	"Xe_026734"
"Xe_026735"	"Xe_026735"
"Xe_026736"	"Xe_026736"
"Xe_026737"	"Xe_026737"
"Xe_026738"	"Xe_026738"
"Xe_026739"	"Xe_026739"
"Xe_026740"	"Retrotransposon protein_6.2"
"Xe_026741"	"Conserved hypothetical protein_18"
"Xe_026742"	"Xe_026742"
"Xe_026743"	"Xe_026743"
"Xe_026744"	"Xe_026744"
"Xe_026745"	"Xe_026745"
"Xe_026746"	"Xe_026746"
"Xe_026747"	"LMF2_1"
"Xe_026748"	"Xe_026748"
"Xe_026749"	"LMF2_2"
"Xe_026750"	"Xe_026750"
"Xe_026751"	"Xe_026751"
"Xe_026752"	"Xe_026752"
"Xe_026753"	"Xe_026753"
"Xe_026754"	"Xe_026754"
"Xe_026755"	"WDR3_20"
"Xe_026756"	"Xe_026756"
"Xe_026757"	"Xe_026757"
"Xe_026758"	"Xe_026758"
"Xe_026759"	"protein, partial Hydra magnipapillata_42"
"Xe_026760"	"Xe_026760"
"Xe_026761"	"Xe_026761"
"Xe_026762"	"POLR2C_4"
"Xe_026763"	"Xe_026763"
"Xe_026764"	"Xe_026764"
"Xe_026765"	"DNAH7_12"
"Xe_029140"	"pogo transposable element with KRAB domain_3"
"Xe_026766"	"Xe_026766"
"Xe_026767"	"Xe_026767"
"Xe_026768"	"Xe_026768"
"Xe_026769"	"Xe_026769"
"Xe_026770"	"Xe_026770"
"Xe_026771"	"Xe_026771"
"Xe_026772"	"Xe_026772"
"Xe_026773"	"Xe_026773"
"Xe_026774"	"Xe_026774"
"Xe_026775"	"Xe_026775"
"Xe_026776"	"Xe_026776"
"Xe_026777"	"Xe_026777"
"Xe_026778"	"Xe_026778"
"Xe_026779"	"C10ORF53"
"Xe_026780"	"IFI44_5"
"Xe_026781"	"Xe_026781"
"Xe_026782"	"BTB (POZ) domain containing 19"
"Xe_026783"	"GTF2I-like repeat"
"Xe_026784"	"Xe_026784"
"Xe_026785"	"Xe_026785"
"Xe_026786"	"Xe_026786"
"Xe_026787"	"Xe_026787"
"Xe_026788"	"Xe_026788"
"Xe_026789"	"Xe_026789"
"Xe_026790"	"THAP10_54"
"Xe_026791"	"Xe_026791"
"Xe_026792"	"Xe_026792"
"Xe_026793"	"Xe_026793"
"Xe_026794"	"Xe_026794"
"Xe_026795"	"Xe_026795"
"Xe_026796"	"G2 M phase-specific E3 ubiquitin-protein ligase-like_13.2"
"Xe_026797"	"Xe_026797"
"Xe_026798"	"Xe_026798"
"Xe_026799"	"Xe_026799"
"Xe_026800"	"Xe_026800"
"Xe_026801"	"Xe_026801"
"Xe_026802"	"Xe_026802"
"Xe_026803"	"Xe_026803"
"Xe_026804"	"Xe_026804"
"Xe_026805"	"Xe_026805"
"Xe_026806"	"Xe_026806"
"Xe_026807"	"Xe_026807"
"Xe_026808"	"Xe_026808"
"Xe_026809"	"Xe_026809"
"Xe_026810"	"Xe_026810"
"Xe_026811"	"Xe_026811"
"Xe_026812"	"Xe_026812"
"Xe_026813"	"Xe_026813"
"Xe_026814"	"Xe_026814"
"Xe_026815"	"Xe_026815"
"Xe_026816"	"Xe_026816"
"Xe_026817"	"Xe_026817"
"Xe_026818"	"Xe_026818"
"Xe_026819"	"Xe_026819"
"Xe_026820"	"Xe_026820"
"Xe_026821"	"Xe_026821"
"Xe_026822"	"Xe_026822"
"Xe_026823"	"Xe_026823"
"Xe_026824"	"Xe_026824"
"Xe_026825"	"Xe_026825"
"Xe_026826"	"Xe_026826"
"Xe_026827"	"Xe_026827"
"Xe_026828"	"Xe_026828"
"Xe_026829"	"Xe_026829"
"Xe_026830"	"Xe_026830"
"Xe_026831"	"Xe_026831"
"Xe_026832"	"Hydra magnipapillata_57"
"Xe_026833"	"acid) phosphatase_6"
"Xe_026834"	"Xe_026834"
"Xe_026835"	"Xe_026835"
"Xe_026836"	"Xe_026836"
"Xe_026837"	"Xe_026837"
"Xe_026838"	"Xe_026838"
"Xe_026839"	"protein, partial Hydra magnipapillata_44"
"Xe_026840"	"Xe_026840"
"Xe_026841"	"Xe_026841"
"Xe_026842"	"piggyBac transposable element derived 4_11"
"Xe_026843"	"Xe_026843"
"Xe_026844"	"Xe_026844"
"Xe_026845"	"Xe_026845"
"Xe_026846"	"protein, partial Hydra magnipapillata_45"
"Xe_026847"	"Xe_026847"
"Xe_026848"	"Xe_026848"
"Xe_026849"	"Xe_026849"
"Xe_029141"	"Xe_029141"
"Xe_026850"	"Xe_026850"
"Xe_026851"	"Xe_026851"
"Xe_026852"	"Xe_026852"
"Xe_026853"	"Xe_026853"
"Xe_026854"	"Xe_026854"
"Xe_026855"	"Xe_026855"
"Xe_026856"	"Xe_026856"
"Xe_026857"	"Xe_026857"
"Xe_026858"	"Xe_026858"
"Xe_026859"	"CSGALNACT2_5"
"Xe_026860"	"Xe_026860"
"Xe_026861"	"Xe_026861"
"Xe_026862"	"Xe_026862"
"Xe_026863"	"Xe_026863"
"Xe_026864"	"Beta-1,3-galactosyltransferase_4.2"
"Xe_026865"	"Inherit from meNOG: protein Hydra magnipapillata_10"
"Xe_026866"	"Xe_026866"
"Xe_026867"	"Xe_026867"
"Xe_026868"	"Xe_026868"
"Xe_026869"	"Xe_026869"
"Xe_026870"	"Xe_026870"
"Xe_026871"	"Xe_026871"
"Xe_026872"	"Xe_026872"
"Xe_026873"	"Xe_026873"
"Xe_026874"	"Beta-1,3-galactosyltransferase_5.2"
"Xe_026875"	"Cathepsin Z_2"
"Xe_026876"	"Xe_026876"
"Xe_026877"	"Xe_026877"
"Xe_026878"	"Protein of unknown function (DUF2961)_3"
"Xe_026879"	"Xe_026879"
"Xe_026880"	"Xe_026880"
"Xe_026881"	"Xe_026881"
"Xe_026882"	"Xe_026882"
"Xe_026883"	"Xe_026883"
"Xe_026884"	"Xe_026884"
"Xe_026885"	"Xe_026885"
"Xe_026886"	"DUF23_7"
"Xe_026887"	"Xe_026887"
"Xe_026888"	"Xe_026888"
"Xe_026889"	"Xe_026889"
"Xe_026890"	"Xe_026890"
"Xe_026891"	"Xe_026891"
"Xe_026892"	"harbinger transposase derived 1_12"
"Xe_026893"	"Xe_026893"
"Xe_026894"	"Xe_026894"
"Xe_026895"	"Xe_026895"
"Xe_026896"	"Xe_026896"
"Xe_026897"	"Xe_026897"
"Xe_026898"	"Xe_026898"
"Xe_026899"	"Xe_026899"
"Xe_026900"	"Xe_026900"
"Xe_026901"	"Xe_026901"
"Xe_026902"	"Xe_026902"
"Xe_026903"	"multicellular organismal development_4"
"Xe_026904"	"Xe_026904"
"Xe_026905"	"Xe_026905"
"Xe_026906"	"Xe_026906"
"Xe_026907"	"Xe_026907"
"Xe_026908"	"Xe_026908"
"Xe_026909"	"Xe_026909"
"Xe_026910"	"Xe_026910"
"Xe_026911"	"Xe_026911"
"Xe_026912"	"Xe_026912"
"Xe_026913"	"Xe_026913"
"Xe_026914"	"Xe_026914"
"Xe_026915"	"Xe_026915"
"Xe_026916"	"THAP10_55"
"Xe_026917"	"Xe_026917"
"Xe_026918"	"Xe_026918L"
"Xe_026919"	"Xe_026919"
"Xe_026920"	"Xe_026920"
"Xe_026921"	"Xe_026921"
"Xe_026922"	"Xe_026922"
"Xe_026923"	"Xe_026923"
"Xe_026924"	"Xe_026924"
"Xe_026925"	"Xe_026925"
"Xe_026926"	"Xe_026926"
"Xe_026927"	"Xe_026927"
"Xe_026928"	"Xe_026928"
"Xe_026929"	"Xe_026929"
"Xe_026930"	"Xe_026930"
"Xe_026931"	"Xe_026931"
"Xe_026932"	"Xe_026932"
"Xe_026933"	"Xe_026933"
"Xe_026934"	"Xe_026934"
"Xe_026935"	"Xe_026935"
"Xe_026936"	"Xe_026936"
"Xe_026937"	"Xe_026937"
"Xe_026938"	"Xe_026938"
"Xe_026939"	"Xe_026939"
"Xe_026940"	"Xe_026940"
"Xe_026941"	"Xe_026941"
"Xe_026942"	"Xe_026942"
"Xe_026943"	"Xe_026943"
"Xe_026944"	"Xe_026944"
"Xe_026945"	"protein Hydra magnipapillata_101"
"Xe_026946"	"Xe_026946"
"Xe_026947"	"Xe_026947"
"Xe_026948"	"protein Hydra magnipapillata_102"
"Xe_026949"	"Xe_026949"
"Xe_026950"	"Xe_026950"
"Xe_026951"	"Xe_026951"
"Xe_026952"	"Xe_026952"
"Xe_026953"	"DUF23_8"
"Xe_026954"	"Xe_026954"
"Xe_026955"	"Xe_026955"
"Xe_026956"	"Xe_026956"
"Xe_026957"	"Xe_026957"
"Xe_026958"	"Xe_026958"
"Xe_026959"	"Xe_026959"
"Xe_026960"	"Xe_026960"
"Xe_026961"	"Xe_026961"
"Xe_029142"	"Pao retrotransposon peptidase_5"
"Xe_029143"	"Pao retrotransposon peptidase_6"
"Xe_026962"	"Xe_026962"
"Xe_026963"	"Xe_026963"
"Xe_026964"	"Xe_026964"
"Xe_026965"	"Xe_026965"
"Xe_026966"	"Xe_026966"
"Xe_026967"	"Xe_026967"
"Xe_026968"	"Xe_026968"
"Xe_026969"	"Xe_026969"
"Xe_026970"	"Xe_026970"
"Xe_026971"	"Glycosyl transferase family 8_7"
"Xe_026972"	"Xe_026972"
"Xe_026973"	"Xe_026973"
"Xe_026974"	"Xe_026974"
"Xe_026975"	"Xe_026975"
"Xe_026976"	"Xe_026976"
"Xe_026977"	"Xe_026977"
"Xe_026978"	"Xe_026978"
"Xe_026979"	"Xe_026979"
"Xe_026980"	"Xe_026980"
"Xe_026981"	"Xe_026981"
"Xe_026982"	"Xe_026982"
"Xe_026983"	"Xe_026983"
"Xe_026984"	"Xe_026984"
"Xe_026985"	"Xe_026985"
"Xe_026986"	"Xe_026986"
"Xe_026987"	"Glycosyl transferase family 8_8"
"Xe_026988"	"Xe_026988"
"Xe_026989"	"Xe_026989"
"Xe_026990"	"Xe_026990"
"Xe_026991"	"Xe_026991"
"Xe_026992"	"Xe_026992"
"Xe_026993"	"HID1_2"
"Xe_026994"	"MRPS7_2"
"Xe_026995"	"Xe_026995"
"Xe_026996"	"Glycosyl transferase family 8_9"
"Xe_026997"	"Xe_026997"
"Xe_026998"	"Xe_026998"
"Xe_026999"	"Xe_026999"
"Xe_027000"	"Xe_027000"
"Xe_027001"	"Xe_027001"
"Xe_027002"	"Xe_027002"
"Xe_027003"	"Xe_027003"
"Xe_027004"	"Xe_027004"
"Xe_027005"	"Xe_027005"
"Xe_027006"	"Xe_027006"
"Xe_027007"	"Xe_027007"
"Xe_027008"	"Xe_027008"
"Xe_027009"	"Xe_027009"
"Xe_027010"	"Xe_027010"
"Xe_027011"	"Xe_027011"
"Xe_027012"	"Xe_027012"
"Xe_027013"	"Xe_027013"
"Xe_027014"	"Xe_027014"
"Xe_027015"	"Xe_027015"
"Xe_027016"	"Xe_027016"
"Xe_027017"	"Xe_027017"
"Xe_027018"	"Xe_027018"
"Xe_027019"	"Xe_027019"
"Xe_027020"	"Xe_027020"
"Xe_027021"	"Xe_027021"
"Xe_027022"	"DUF23_9"
"Xe_027023"	"Xe_027023"
"Xe_027024"	"Xe_027024"
"Xe_027025"	"Xe_027025"
"Xe_027026"	"Xe_027026"
"Xe_027027"	"Xe_027027"
"Xe_027028"	"Integrase core domain_100"
"Xe_027029"	"Xe_027029"
"Xe_027030"	"Hydra magnipapillata_58"
"Xe_027031"	"Xe_027031"
"Xe_027032"	"Xe_027032"
"Xe_027033"	"Xe_027033"
"Xe_027034"	"Xe_027034"
"Xe_027035"	"Xe_027035"
"Xe_027036"	"Xe_027036"
"Xe_027037"	"MEIOB_2"
"Xe_027038"	"Xe_027038"
"Xe_027039"	"protein, partial Hydra magnipapillata_46"
"Xe_027040"	"Xe_027040"
"Xe_027041"	"Xe_027041"
"Xe_027042"	"BESS motif_14"
"Xe_027043"	"Xe_027043"
"Xe_027044"	"Xe_027044"
"Xe_027045"	"Beta-1,3-galactosyltransferase_6.2"
"Xe_027046"	"Xe_027046"
"Xe_027047"	"Xe_027047"
"Xe_027048"	"Xe_027048"
"Xe_027049"	"Xe_027049"
"Xe_027050"	"Xe_027050"
"Xe_027051"	"Glycosyl transferase family 8_10"
"Xe_027052"	"Xe_027052"
"Xe_027053"	"Xe_027053"
"Xe_027054"	"Xe_027054"
"Xe_027055"	"Xe_027055"
"Xe_027056"	"Xe_027056"
"Xe_027057"	"Xe_027057"
"Xe_027058"	"acid) phosphatase_7"
"Xe_027059"	"Xe_027059"
"Xe_027060"	"Xe_027060"
"Xe_027061"	"Xe_027061"
"Xe_027062"	"Xe_027062"
"Xe_027063"	"protein Hydra magnipapillata_103"
"Xe_027064"	"Xe_027064"
"Xe_027065"	"Xe_027065"
"Xe_027066"	"Xe_027066"
"Xe_027067"	"Xe_027067"
"Xe_027068"	"Reverse transcriptase (RNA-dependent DNA polymerase)_50"
"Xe_027069"	"Xe_027069"
"Xe_027070"	"Xe_027070"
"Xe_027072"	"USP24_5"
"Xe_027071"	"Xe_027071"
"Xe_027073"	"Xe_027073"
"Xe_027074"	"Xe_027074"
"Xe_027075"	"Xe_027075"
"Xe_027076"	"Xe_027076"
"Xe_027077"	"Xe_027077"
"Xe_027078"	"Xe_027078"
"Xe_027079"	"Xe_027079"
"Xe_027080"	"Conserved hypothetical protein_19"
"Xe_027081"	"Xe_027081"
"Xe_027082"	"Xe_027082"
"Xe_027083"	"Xe_027083"
"Xe_027084"	"Xe_027084"
"Xe_027085"	"Xe_027085"
"Xe_027086"	"Xe_027086"
"Xe_027087"	"Xe_027087"
"Xe_027088"	"Xe_027088"
"Xe_027089"	"Xe_027089"
"Xe_027090"	"Xe_027090"
"Xe_027091"	"Xe_027091"
"Xe_027092"	"Xe_027092"
"Xe_027093"	"Xe_027093"
"Xe_027094"	"Xe_027094"
"Xe_027095"	"LMF2_3"
"Xe_027096"	"Xe_027096"
"Xe_027097"	"THAP4"
"Xe_027098"	"Xe_027098"
"Xe_027099"	"Xe_027099"
"Xe_027100"	"Xe_027100"
"Xe_027101"	"Xe_027101"
"Xe_027102"	"Xe_027102"
"Xe_027103"	"Xe_027103"
"Xe_027104"	"Alcohol dehydrogenase transcription factor Myb/SANT-like_13"
"Xe_027105"	"Xe_027105"
"Xe_027106"	"Xe_027106"
"Xe_027107"	"Xe_027107"
"Xe_027108"	"Xe_027108"
"Xe_027109"	"Xe_027109"
"Xe_027110"	"Xe_027110"
"Xe_027111"	"Xe_027111"
"Xe_027112"	"THAP10_56"
"Xe_027113"	"Xe_027113"
"Xe_027114"	"Xe_027114"
"Xe_027115"	"Xe_027115"
"Xe_027116"	"Xe_027116"
"Xe_027117"	"Xe_027117"
"Xe_027118"	"Xe_027118"
"Xe_027119"	"Xe_027119"
"Xe_027120"	"Xe_027120"
"Xe_027121"	"Xe_027121"
"Xe_027122"	"Xe_027122"
"Xe_027123"	"Xe_027123"
"Xe_027124"	"Xe_027124"
"Xe_027125"	"Xe_027125"
"Xe_027126"	"Xe_027126"
"Xe_027127"	"Xe_027127"
"Xe_027128"	"Xe_027128"
"Xe_027129"	"Xe_027129"
"Xe_027130"	"Xe_027130"
"Xe_027131"	"Xe_027131"
"Xe_027132"	"Xe_027132"
"Xe_027133"	"Xe_027133"
"Xe_027134"	"Xe_027134"
"Xe_027135"	"Xe_027135"
"Xe_027136"	"Xe_027136"
"Xe_027137"	"Xe_027137"
"Xe_027138"	"Xe_027138"
"Xe_027139"	"Xe_027139"
"Xe_027140"	"Xe_027140"
"Xe_027141"	"Xe_027141"
"Xe_027142"	"Xe_027142"
"Xe_027143"	"Xe_027143"
"Xe_027144"	"Xe_027144"
"Xe_027145"	"Xe_027145"
"Xe_027146"	"Xe_027146"
"Xe_027147"	"Xe_027147"
"Xe_027148"	"Xe_027148"
